台湾频道1,#genre#
妇科医生,http://youku1.dianfubang.com/20190328/pTOHuVxY/index.m3u8
情色片编年史,http://youku1.dianfubang.com/20190328/e7wRmBMs/index.m3u8
天狱の岛,http://youku1.dianfubang.com/20191229/NylBqVvA/index.m3u8
野狼与玛莉,http://youku1.dianfubang.com/20191122/goz7ejrL/index.m3u8
争宠,http://youku1.dianfubang.com/20190918/PziP9I5B/index.m3u8
禁果情花,http://youku1.dianfubang.com/20191205/IaPzzRIt/index.m3u8
美国派2/美国处男2,http://youku1.dianfubang.com/20191122/GqUCujZu/index.m3u8
红糖,http://youku1.dianfubang.com/20200108/ByRmGPrA/index.m3u8
虚张声势/TheBluff,http://youku1.dianfubang.com/20190818/MoyCgMKP/index.m3u8
聚会的目的：开始,http://youku1.dianfubang.com/20190316/bhPFeoWL/index.m3u8
周末同床,http://youku1.dianfubang.com/20191112/zCM5gYBH/index.m3u8
无限纯白的你,http://youku1.dianfubang.com/20190907/2Hc2FxwZ/index.m3u8
哭泣的女人,http://youku1.dianfubang.com/20190406/NoNy0n8T/index.m3u8
